Name,Size / Usage,Context,Input,Digest,Updated,source,size_gb,is_installed
granite3.1-dense:8b-base-q3_K_L,4.3GB,128K,Text,6778e8021ee7,1 year ago,ibm\granite3.1-dense.csv,4.3,False
llama3-chatqa:8b-v1.5-q3_K_L,4.3GB,8K,Text,748c33a3a51f,2 years ago,llama\llama3-chatqa.csv,4.3,False
granite3-dense:8b-instruct-q3_K_L,4.3GB,4K,Text,68e8106ca812,1 year ago,ibm\granite3-dense.csv,4.3,False
llama3.1:8b-instruct-q3_K_L,4.3GB,128K,Text,04a2f1e44de7,1 year ago,llama\llama3.1.csv,4.3,False
llama3.1:8b-text-q3_K_L,4.3GB,128K,Text,4d9a56f79245,2 years ago,llama\llama3.1.csv,4.3,False
llama3:8b-instruct-q3_K_L,4.3GB,8K,Text,df7624806f55,2 years ago,llama\llama3.csv,4.3,False
qwen3:4b-thinking-2507-q8_0,4.3GB,256K,Text,446474631042,11 months ago,qwen\qwen3.csv,4.3,False
qwen3:4b-q8_0,4.4GB,40K,Text,6461746fd6b5,1 year ago,qwen\qwen3.csv,4.4,False
dolphin-mistral:7b-v2-q4_K_M,4.4GB,32K,Text,8151671578cc,2 years ago,mistral\dolphin-mistral.csv,4.4,False
dolphin-mistral:7b-v2.2.1-q4_K_M,4.4GB,32K,Text,5e3337ccc282,2 years ago,mistral\dolphin-mistral.csv,4.4,False
qwen3.5:2b-mlx-bf16,MLX 4.4GB,256K,"Text, Image",1bd0618256e3,5 months ago,qwen\qwen3.5.csv,4.4,False
mathstral:7b-v0.1-q4_K_M,4.4GB,32K,Text,8cf37cd9128d,2 years ago,mistral\mathstral.csv,4.4,False
qwen2.5-coder:7b-instruct-q4_0,4.4GB,32K,Text,8d7f257337d3,1 year ago,qwen\qwen2.5-coder.csv,4.4,False
granite3.1-dense:8b-instruct-q3_K_L,4.4GB,128K,Text,8f28ec28aafc,1 year ago,granite\granite3.1-dense.csv,4.4,False
dolphin-mistral:7b-v2.8-q4_K_M,4.4GB,32K,Text,9664319c8300,2 years ago,mistral\dolphin-mistral.csv,4.4,False
mistral:latest,4.4GB,32K,Text,6577803aa9a0,1 year ago,mistral\mistral.csv,4.4,False
mistral-openorca:7b-q4_K_M,4.4GB,32K,Text,d4fd6870e8eb,2 years ago,mistral\mistral-openorca.csv,4.4,False
mistral:7b-instruct-q4_K_M,4.4GB,32K,Text,1a85656b534f,2 years ago,mistral\mistral.csv,4.4,False
mistral:7b-instruct-v0.2-q4_K_M,4.4GB,32K,Text,eb14864c7427,2 years ago,mistral\mistral.csv,4.4,False
qwen2.5-coder:7b-base-q4_0,4.4GB,32K,Text,a1ef3d25fea3,1 year ago,qwen\qwen2.5-coder.csv,4.4,False
mistral:v0.3,4.4GB,32K,Text,6577803aa9a0,1 year ago,mistral\mistral.csv,4.4,False
mistral:7b,4.4GB,32K,Text,6577803aa9a0,1 year ago,mistral\mistral.csv,4.4,False
mistral:7b-instruct,4.4GB,32K,Text,6577803aa9a0,1 year ago,mistral\mistral.csv,4.4,False
granite4:tiny-h-q4_1,4.4GB,1M,Text,672cf5e6bb8a,11 months ago,ibm\granite4.csv,4.4,False
granite4:tiny-h-base-q4_1,4.4GB,1M,Text,0787685175ac,11 months ago,ibm\granite4.csv,4.4,False
codegemma:7b-instruct-v1.1-q3_K_M,4.4GB,8K,Text,,,gemma\codegemma.csv,4.4,False
qwen2:7b-text-q4_0,4.4GB,128K,Text,5c0af9e4500d,2 years ago,qwen\qwen2.csv,4.4,False
yarn-mistral:7b-128k-q4_K_M,4.4GB,128K,Text,b29d79d2f3ef,2 years ago,mistral\yarn-mistral.csv,4.4,False
qwen2.5:7b-instruct-q4_0,4.4GB,32K,Text,2e92ac0dd3a8,1 year ago,qwen\qwen2.5.csv,4.4,False
qwen2:7b,4.4GB,32K,Text,dd314f039b9d,1 year ago,qwen\qwen2.csv,4.4,False
codegemma:7b-code-q3_K_M,4.4GB,8K,Text,,,gemma\codegemma.csv,4.4,False
gemma:7b-instruct-v1.1-q3_K_M,4.4GB,8K,Text,e71bd8c16242,2 years ago,gemma\gemma.csv,4.4,False
mistral:7b-text-q4_K_M,4.4GB,32K,Text,60eca258468e,2 years ago,mistral\mistral.csv,4.4,False
mistral:7b-text-v0.2-q4_K_M,4.4GB,16K,Text,33518cc91a4d,2 years ago,mistral\mistral.csv,4.4,False
dolphin-mistral:7b-v2.6-dpo-laser-q4_K_M,4.4GB,32K,Text,4637e8c97e50,2 years ago,mistral\dolphin-mistral.csv,4.4,False
mistrallite:7b-v0.1-q4_K_M,4.4GB,32K,Text,d73bbd6b49d1,2 years ago,mistral\mistrallite.csv,4.4,False
dolphin-mistral:7b-v2.6-q4_K_M,4.4GB,32K,Text,de97d7427c36,2 years ago,mistral\dolphin-mistral.csv,4.4,False
qwen2:latest,4.4GB,32K,Text,dd314f039b9d,1 year ago,qwen\qwen2.csv,4.4,False
mistral:7b-instruct-v0.3-q4_K_M,4.4GB,32K,Text,6577803aa9a0,1 year ago,mistral\mistral.csv,4.4,False
qwen2:7b-instruct-q4_0,4.4GB,32K,Text,dd314f039b9d,1 year ago,qwen\qwen2.csv,4.4,False
codegemma:7b-instruct-q3_K_M,4.4GB,8K,Text,,,gemma\codegemma.csv,4.4,False
yarn-mistral:7b-64k-q4_K_M,4.4GB,32K,Text,f9434e5ec017,2 years ago,mistral\yarn-mistral.csv,4.4,False
qwen2:7b-instruct,4.4GB,32K,Text,dd314f039b9d,1 year ago,qwen\qwen2.csv,4.4,False
dolphin-mistral:7b-v2.1-q4_K_M,4.4GB,32K,Text,42d3af2ff5bc,2 years ago,mistral\dolphin-mistral.csv,4.4,False
dolphin-mistral:7b-v2.2-q4_K_M,4.4GB,32K,Text,5f5bc8a7f6c0,2 years ago,mistral\dolphin-mistral.csv,4.4,False
qwen2:7b-text,4.4GB,128K,Text,5c0af9e4500d,2 years ago,qwen\qwen2.csv,4.4,False
qwen:7b-chat,4.5GB,32K,Text,2091ee8c8d8f,2 years ago,qwen\qwen.csv,4.5,False
gemma:2b-text-fp16,4.5GB,8K,Text,bced1b198253,2 years ago,gemma\gemma.csv,4.5,False
gemma:2b-instruct-fp16,4.5GB,8K,Text,1cca4a1914b8,2 years ago,gemma\gemma.csv,4.5,False
qwen2:7b-text-q4_K_S,4.5GB,128K,Text,5cfe6a2793de,2 years ago,qwen\qwen2.csv,4.5,False
qwen:7b,4.5GB,32K,Text,2091ee8c8d8f,2 years ago,qwen\qwen.csv,4.5,False
qwen2.5:7b-instruct-q4_K_S,4.5GB,32K,Text,d572758f0ffe,1 year ago,qwen\qwen2.5.csv,4.5,False
qwen2:7b-instruct-q4_K_S,4.5GB,32K,Text,47d94758e9c1,1 year ago,qwen\qwen2.csv,4.5,False
nemotron-mini:4b-instruct-q8_0,4.5GB,4K,Text,fe86a4d04f9f,1 year ago,nemotron\nemotron-mini.csv,4.5,False
llama-pro:8b-instruct-q3_K_L,4.5GB,4K,Text,,,llama\llama-pro.csv,4.5,False
llama-pro:8b-text-q3_K_L,4.5GB,4K,Text,,,llama\llama-pro.csv,4.5,False
qwen:7b-text-v1.5-q4_K_S,4.5GB,32K,Text,05bb240791f0,2 years ago,qwen\qwen.csv,4.5,False
qwen:7b-chat-v1.5-q4_K_S,4.5GB,32K,Text,1b769918d6f3,2 years ago,qwen\qwen.csv,4.5,False
qwen2.5-coder:7b-base-q4_K_S,4.5GB,32K,Text,d31c13ff6e03,1 year ago,qwen\qwen2.5-coder.csv,4.5,False
qwen:7b-text,4.5GB,32K,Text,952dc7c77fea,2 years ago,qwen\qwen.csv,4.5,False
qwen2.5-coder:7b-instruct-q4_K_S,4.5GB,32K,Text,37ff7e52b958,1 year ago,qwen\qwen2.5-coder.csv,4.5,False
granite4.1-guardian:8b-q3_K_L,4.5GB,128K,Text,364832eedf35,2 months ago,ibm\granite4.1-guardian.csv,4.5,False
ministral-3:3b-instruct-2512-q8_0,4.5GB,256K,"Text, Image",c269e5748d11,8 months ago,mistral\ministral-3.csv,4.5,False
qwen:7b-chat-q4_0,4.5GB,32K,Text,8a759e224c54,2 years ago,qwen\qwen.csv,4.5,False
qwen:7b-chat-v1.5-q4_0,4.5GB,32K,Text,2091ee8c8d8f,2 years ago,qwen\qwen.csv,4.5,False
qwen:7b-q4_K_S,4.5GB,32K,Text,13660ea6e426,2 years ago,qwen\qwen.csv,4.5,False
qwen:7b-text-v1.5-q4_0,4.5GB,32K,Text,952dc7c77fea,2 years ago,qwen\qwen.csv,4.5,False
qwen:7b-q4_0,4.5GB,32K,Text,a602ed3d295f,2 years ago,qwen\qwen.csv,4.5,False
qwen:7b-chat-q4_K_S,4.5GB,32K,Text,670c5afa68d5,2 years ago,qwen\qwen.csv,4.5,False
dolphin-mistral:7b-v2.1-q4_1,4.6GB,32K,Text,bccbfbb66c22,2 years ago,mistral\dolphin-mistral.csv,4.6,False
granite4.0-preview:tiny-base-q5_K_S,4.6GB,1M,Text,6fbbb348159c,11 months ago,ibm\granite4.0-preview.csv,4.6,False
mistrallite:7b-v0.1-q4_1,4.6GB,32K,Text,00a4a71eee8f,2 years ago,mistral\mistrallite.csv,4.6,False
dolphin-mistral:7b-v2.6-q4_1,4.6GB,32K,Text,75979198bd96,2 years ago,mistral\dolphin-mistral.csv,4.6,False
gemma:7b-instruct-q3_K_M,4.6GB,8K,Text,92dd270cb673,2 years ago,gemma\gemma.csv,4.6,False
granite4.0-preview:tiny-base-q5_0,4.6GB,1M,Text,75017279b232,11 months ago,ibm\granite4.0-preview.csv,4.6,False
mistral-openorca:7b-q4_1,4.6GB,32K,Text,185461182e00,2 years ago,mistral\mistral-openorca.csv,4.6,False
granite4.0-preview:tiny-instruct-q5_K_S,4.6GB,1M,Text,377173acb171,11 months ago,ibm\granite4.0-preview.csv,4.6,False
granite4.0-preview:tiny-instruct-q5_0,4.6GB,1M,Text,0748274e15fa,11 months ago,ibm\granite4.0-preview.csv,4.6,False
qwen3.5:2b-bf16,4.6GB,256K,"Text, Image",64148169aba8,5 months ago,qwen\qwen3.5.csv,4.6,False
dolphin-mistral:7b-v2.2.1-q4_1,4.6GB,32K,Text,c76cd3b5beee,2 years ago,mistral\dolphin-mistral.csv,4.6,False
mistral:7b-instruct-v0.3-q4_1,4.6GB,32K,Text,571250ebd2d9,1 year ago,mistral\mistral.csv,4.6,False
mistral:7b-instruct-v0.2-q4_1,4.6GB,32K,Text,658e1f4c66cc,2 years ago,mistral\mistral.csv,4.6,False
dolphin-mistral:7b-v2.8-q4_1,4.6GB,32K,Text,8a3536853f0c,2 years ago,mistral\dolphin-mistral.csv,4.6,False
mathstral:7b-v0.1-q4_1,4.6GB,32K,Text,7d1005348e61,2 years ago,mistral\mathstral.csv,4.6,False
dolphin-mistral:7b-v2-q4_1,4.6GB,32K,Text,963a8962e5cb,2 years ago,mistral\dolphin-mistral.csv,4.6,False
mistral:7b-instruct-q4_1,4.6GB,32K,Text,4455f2ee0189,2 years ago,mistral\mistral.csv,4.6,False
yarn-mistral:7b-128k-q4_1,4.6GB,128K,Text,2f2460d79fe1,2 years ago,mistral\yarn-mistral.csv,4.6,False
gemma:7b-text-q3_K_M,4.6GB,8K,Text,ffd8ea66cf1f,2 years ago,gemma\gemma.csv,4.6,False
qwen2.5vl:3b-q8_0,4.6GB,125K,"Text, Image",21858d9f5230,1 year ago,qwen\qwen2.5vl.csv,4.6,False
mistral:7b-text-v0.2-q4_1,4.6GB,16K,Text,fae6ab253307,2 years ago,mistral\mistral.csv,4.6,False
mistral:7b-text-q4_1,4.6GB,32K,Text,14d146cb57dc,2 years ago,mistral\mistral.csv,4.6,False
phi4-mini-reasoning:3.8b-q8_0,4.6GB,4K,Text,e3fffa9f7d91,1 year ago,phi\phi4-mini-reasoning.csv,4.6,False
dolphin-mistral:7b-v2.6-dpo-laser-q4_1,4.6GB,32K,Text,dcda7ed9d1ea,2 years ago,mistral\dolphin-mistral.csv,4.6,False
dolphin-mistral:7b-v2.2-q4_1,4.6GB,32K,Text,1f764be54847,2 years ago,mistral\dolphin-mistral.csv,4.6,False
yarn-mistral:7b-64k-q4_1,4.6GB,32K,Text,0b1ddb2af722,2 years ago,mistral\yarn-mistral.csv,4.6,False
llama3:8b-text-q4_K_S,4.7GB,8K,Text,9a26d72d3e16,2 years ago,llama\llama3.csv,4.7,False
granite4.1:8b-q3_K_L,4.7GB,128K,Text,d780c2e519e8,4 months ago,granite\granite4.1.csv,4.7,False
qwen2.5-coder:7b-instruct-q4_K_M,4.7GB,32K,Text,dae161e27b0e,1 year ago,qwen\qwen2.5-coder.csv,4.7,False
granite3-dense:8b-instruct-q4_0,4.7GB,4K,Text,9c8d487501fc,1 year ago,ibm\granite3-dense.csv,4.7,False
granite3.2:8b-instruct-q4_0,4.7GB,128K,Text,7680f21822da,1 year ago,ibm\granite3.2.csv,4.7,False
granite3.2-guardian:5b-q6_K,4.7GB,128K,Text,6946343626e0,1 year ago,ibm\granite3.2-guardian.csv,4.7,False
granite4.2:8b-q3_K_L,4.7GB,128K,Text,84181ef35707,1 week ago,ibm\granite4.2.csv,4.7,False
qwen2.5-coder:7b-base,4.7GB,32K,Text,bd8755145f1c,1 year ago,qwen\qwen2.5-coder.csv,4.7,False
llama-pro:text,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7,False
llama-guard3:8b-q4_0,4.7GB,128K,Text,d8d7fb8dfa56,1 year ago,llama\llama-guard3.csv,4.7,False
llama-pro:8b-instruct-q4_0,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7,False
llama-pro:8b-text-q4_0,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7,False
llama-pro:latest,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7,False
granite3.1-dense:8b-instruct-q4_0,4.7GB,128K,Text,fc2c18155205,1 year ago,granite\granite3.1-dense.csv,4.7,False
qwen2.5:7b,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7,False
granite3.1-dense:8b-instruct-q4_K_S,4.7GB,128K,Text,4707086b3bed,1 year ago,granite\granite3.1-dense.csv,4.7,False
llama-pro:instruct,4.7GB,4K,Text,,,llama\llama-pro.csv,4.7,False
llama-guard3:8b-q4_K_S,4.7GB,128K,Text,7e8d75f07310,1 year ago,llama\llama-guard3.csv,4.7,False
qwen2.5:latest,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7,False
granite4.2:8b-q3_K_L,4.7GB,128K,Text,418c3ffbe5f7,1 week ago,granite\granite4.2.csv,4.7,False
qwen2.5-coder:7b-base-q4_K_M,4.7GB,32K,Text,bd8755145f1c,1 year ago,qwen\qwen2.5-coder.csv,4.7,False
qwen2.5-coder:7b-instruct,4.7GB,32K,Text,dae161e27b0e,1 year ago,qwen\qwen2.5-coder.csv,4.7,False
granite3-dense:8b-instruct-q4_K_S,4.7GB,4K,Text,b3303d14e882,1 year ago,ibm\granite3-dense.csv,4.7,False
qwen2.5-coder:7b,4.7GB,32K,Text,dae161e27b0e,1 year ago,qwen\qwen2.5-coder.csv,4.7,False
granite3.1-dense:8b-instruct-q4_0,4.7GB,128K,Text,ae4ec03ce4d2,1 year ago,ibm\granite3.1-dense.csv,4.7,False
granite3.1-dense:8b-instruct-q4_K_S,4.7GB,128K,Text,c810f9f87239,1 year ago,ibm\granite3.1-dense.csv,4.7,False
granite3.2:8b-instruct-q4_K_S,4.7GB,128K,Text,f80ab17b6c1a,1 year ago,ibm\granite3.2.csv,4.7,False
granite4.1:8b-q3_K_L,4.7GB,128K,Text,d780c2e519e8,4 months ago,ibm\granite4.1.csv,4.7,False
qwen2.5-coder:latest,4.7GB,32K,Text,dae161e27b0e,1 year ago,qwen\qwen2.5-coder.csv,4.7,False
granite4.0-preview:tiny-instruct-q5_K_M,4.7GB,1M,Text,7d65562c3f16,11 months ago,ibm\granite4.0-preview.csv,4.7,False
granite3.1-dense:8b-base-q4_0,4.7GB,128K,Text,34adea260aff,1 year ago,ibm\granite3.1-dense.csv,4.7,False
granite3.1-dense:8b-base-q4_K_S,4.7GB,128K,Text,15fd07f32d63,1 year ago,ibm\granite3.1-dense.csv,4.7,False
granite3.3:8b-instruct-q4_K_S,4.7GB,128K,Text,a148a74a9d83,1 year ago,ibm\granite3.3.csv,4.7,False
granite3.3:8b-base-q4_0,4.7GB,128K,Text,e9d7f84dc6d8,1 year ago,ibm\granite3.3.csv,4.7,False
granite3.2-guardian:5b,4.7GB,128K,Text,6946343626e0,1 year ago,ibm\granite3.2-guardian.csv,4.7,False
granite4.0-preview:tiny-base-q5_K_M,4.7GB,1M,Text,92a6fb182cb0,11 months ago,ibm\granite4.0-preview.csv,4.7,False
granite3.3:8b-instruct-q4_0,4.7GB,128K,Text,00b60d797185,1 year ago,ibm\granite3.3.csv,4.7,False
granite3.3:8b-base-q4_K_S,4.7GB,128K,Text,89abbed3f1cb,1 year ago,ibm\granite3.3.csv,4.7,False
deepseek-coder:6.7b-base-q5_K_S,4.7GB,16K,Text,dcff193117f4,2 years ago,deepseek\deepseek-coder.csv,4.7,False
deepseek-coder:6.7b-base-q5_0,4.7GB,16K,Text,bcea528a2f2f,2 years ago,deepseek\deepseek-coder.csv,4.7,False
llama3:8b-instruct-q4_0,4.7GB,8K,Text,365c0bd3c000,2 years ago,llama\llama3.csv,4.7,False
llama3:8b-instruct-q4_K_S,4.7GB,8K,Text,469db3d82576,2 years ago,llama\llama3.csv,4.7,False
qwen3-embedding:8b,4.7GB,40K,Text,64b933495768,11 months ago,qwen\qwen3-embedding.csv,4.7,False
qwen3-embedding:latest,4.7GB,40K,Text,64b933495768,11 months ago,qwen\qwen3-embedding.csv,4.7,False
qwen2:7b-text-q4_K_M,4.7GB,128K,Text,37dee31a1b72,2 years ago,qwen\qwen2.csv,4.7,False
llama3:8b-text-q4_0,4.7GB,8K,Text,870a5d02cfaf,2 years ago,llama\llama3.csv,4.7,False
llama3:8b-text,4.7GB,8K,Text,870a5d02cfaf,2 years ago,llama\llama3.csv,4.7,False
llama3.1:8b-text-q4_0,4.7GB,128K,Text,025059e83055,2 years ago,llama\llama3.1.csv,4.7,False
qwen3-embedding:8b-q4_K_M,4.7GB,40K,Text,64b933495768,11 months ago,qwen\qwen3-embedding.csv,4.7,False
llama3-groq-tool-use:8b-q4_K_S,4.7GB,8K,Text,9dc66563ded8,2 years ago,llama\llama3-groq-tool-use.csv,4.7,False
codegemma:7b-instruct-q3_K_L,4.7GB,8K,Text,,,gemma\codegemma.csv,4.7,False
llama3:latest,4.7GB,8K,Text,365c0bd3c000,2 years ago,llama\llama3.csv,4.7,False
llama3:8b,4.7GB,8K,Text,365c0bd3c000,2 years ago,llama\llama3.csv,4.7,False
codegemma:7b-instruct-v1.1-q3_K_L,4.7GB,8K,Text,,,gemma\codegemma.csv,4.7,False
llama3-chatqa:8b-v1.5-q4_0,4.7GB,8K,Text,b37a98d204b2,2 years ago,llama\llama3-chatqa.csv,4.7,False
llama3-groq-tool-use:8b-q4_0,4.7GB,8K,Text,36211dad2b15,2 years ago,llama\llama3-groq-tool-use.csv,4.7,False
qwen2.5:7b-instruct,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7,False
deepseek-r1:7b,4.7GB,128K,Text,755ced02ce7b,1 year ago,deepseek\deepseek-r1.csv,4.7,False
deepseek-coder:6.7b-instruct-q5_0,4.7GB,16K,Text,24c6f279a2a3,2 years ago,deepseek\deepseek-coder.csv,4.7,False
deepseek-coder:6.7b-instruct-q5_K_S,4.7GB,16K,Text,fa9d8a78ef0d,2 years ago,deepseek\deepseek-coder.csv,4.7,False
llama3.1:8b-text-q4_K_S,4.7GB,128K,Text,d1a421604a57,2 years ago,llama\llama3.1.csv,4.7,False
llama3:instruct,4.7GB,8K,Text,365c0bd3c000,2 years ago,llama\llama3.csv,4.7,False
llama3:text,4.7GB,8K,Text,870a5d02cfaf,2 years ago,llama\llama3.csv,4.7,False
qwen2:7b-instruct-q4_K_M,4.7GB,32K,Text,f10f702d139e,1 year ago,qwen\qwen2.csv,4.7,False
deepseek-r1:7b-qwen-distill-q4_K_M,4.7GB,128K,Text,755ced02ce7b,1 year ago,deepseek\deepseek-r1.csv,4.7,False
llama3.1:8b-instruct-q4_0,4.7GB,128K,Text,42182419e950,1 year ago,llama\llama3.1.csv,4.7,False
llama3.1:8b-instruct-q4_K_S,4.7GB,128K,Text,778e1e675704,1 year ago,llama\llama3.1.csv,4.7,False
llama3-chatqa:latest,4.7GB,8K,Text,b37a98d204b2,2 years ago,llama\llama3-chatqa.csv,4.7,False
llama2:7b-chat-q5_0,4.7GB,4K,Text,68cf22a36a37,2 years ago,llama\llama2.csv,4.7,False
granite3-dense:8b-instruct-q4_0,4.7GB,4K,Text,16473222519f,1 year ago,granite\granite3-dense.csv,4.7,False
llama2-uncensored:7b-chat-q5_0,4.7GB,2K,Text,48c918f41b91,2 years ago,llama\llama2-uncensored.csv,4.7,False
llama2-uncensored:7b-chat-q5_K_S,4.7GB,2K,Text,f2f04ee3b17e,2 years ago,llama\llama2-uncensored.csv,4.7,False
llama3-groq-tool-use:latest,4.7GB,8K,Text,36211dad2b15,2 years ago,llama\llama3-groq-tool-use.csv,4.7,False
llama3-gradient:8b-instruct-1048k-q4_K_S,4.7GB,1M,Text,419da1c2bc33,2 years ago,llama\llama3-gradient.csv,4.7,False
llama3-gradient:8b-instruct-1048k-q4_0,4.7GB,1M,Text,5d1398df5b8b,2 years ago,llama\llama3-gradient.csv,4.7,False
llama3-groq-tool-use:8b,4.7GB,8K,Text,36211dad2b15,2 years ago,llama\llama3-groq-tool-use.csv,4.7,False
codegemma:7b-code-q3_K_L,4.7GB,8K,Text,,,gemma\codegemma.csv,4.7,False
gemma:7b-instruct-v1.1-q3_K_L,4.7GB,8K,Text,567c802627ea,2 years ago,gemma\gemma.csv,4.7,False
llama3-chatqa:8b-v1.5,4.7GB,8K,Text,b37a98d204b2,2 years ago,llama\llama3-chatqa.csv,4.7,False
llama2:7b-chat-q5_K_S,4.7GB,4K,Text,4f771b179264,2 years ago,llama\llama2.csv,4.7,False
llama3-chatqa:8b,4.7GB,8K,Text,b37a98d204b2,2 years ago,llama\llama3-chatqa.csv,4.7,False
granite3-dense:8b-instruct-q4_K_S,4.7GB,4K,Text,8fc1ce76b8f2,1 year ago,granite\granite3-dense.csv,4.7,False
llama3-gradient:latest,4.7GB,1M,Text,5d1398df5b8b,2 years ago,llama\llama3-gradient.csv,4.7,False
llama3-gradient:instruct,4.7GB,1M,Text,5d1398df5b8b,2 years ago,llama\llama3-gradient.csv,4.7,False
llama3-chatqa:8b-v1.5-q4_K_S,4.7GB,8K,Text,c4c5c98e11c6,2 years ago,llama\llama3-chatqa.csv,4.7,False
llama3-gradient:1048k,4.7GB,1M,Text,5d1398df5b8b,2 years ago,llama\llama3-gradient.csv,4.7,False
qwen2.5:7b-instruct-q4_K_M,4.7GB,32K,Text,845dbda0ea48,1 year ago,qwen\qwen2.5.csv,4.7,False
llama3-gradient:8b,4.7GB,1M,Text,5d1398df5b8b,2 years ago,llama\llama3-gradient.csv,4.7,False
llama2:7b-text-q5_K_S,4.7GB,4K,Text,6dd64259f527,2 years ago,llama\llama2.csv,4.7,False
llama2:7b-text-q5_0,4.7GB,4K,Text,7377932417e0,2 years ago,llama\llama2.csv,4.7,False
granite4:tiny-h-q5_0,4.8GB,1M,Text,308342303824,11 months ago,ibm\granite4.csv,4.8,False
qwen:7b-chat-v1.5-q4_K_M,4.8GB,32K,Text,315448cc7b99,2 years ago,qwen\qwen.csv,4.8,False
llama-pro:8b-instruct-q4_K_S,4.8GB,4K,Text,,,llama\llama-pro.csv,4.8,False
deepseek-coder:6.7b-base-q5_K_M,4.8GB,16K,Text,5d67f76f7c57,2 years ago,deepseek\deepseek-coder.csv,4.8,False
mistral-nemo:12b-instruct-2407-q2_K,4.8GB,1000K,Text,868f6ba4dbda,1 year ago,mistral\mistral-nemo.csv,4.8,False
granite4.1-guardian:8b-q4_0,4.8GB,128K,Text,a10286f69b99,2 months ago,ibm\granite4.1-guardian.csv,4.8,False
qwen:7b-text-v1.5-q4_K_M,4.8GB,32K,Text,a2e8ed289a56,2 years ago,qwen\qwen.csv,4.8,False
granite4:tiny-h-q5_K_S,4.8GB,1M,Text,6b3166523d78,11 months ago,ibm\granite4.csv,4.8,False
granite4:tiny-h-base-q5_K_S,4.8GB,1M,Text,123bd7a81e3c,11 months ago,ibm\granite4.csv,4.8,False
gemma2:9b-text-q3_K_M,4.8GB,8K,Text,e224c0ba8c7c,2 years ago,gemma\gemma2.csv,4.8,False
shieldgemma:9b-q3_K_M,4.8GB,8K,Text,1ee83e818fb1,1 year ago,gemma\shieldgemma.csv,4.8,False
gemma2:9b-instruct-q3_K_M,4.8GB,8K,Text,7461deaf5540,2 years ago,gemma\gemma2.csv,4.8,False
llama-pro:8b-text-q4_K_S,4.8GB,4K,Text,,,llama\llama-pro.csv,4.8,False
granite4:tiny-h-base-q5_0,4.8GB,1M,Text,ce648d39a07b,11 months ago,ibm\granite4.csv,4.8,False
llama2:7b-text-q5_K_M,4.8GB,4K,Text,eaa320e04479,2 years ago,llama\llama2.csv,4.8,False
deepseek-coder:6.7b-instruct-q5_K_M,4.8GB,16K,Text,d6a1221fb5ff,2 years ago,deepseek\deepseek-coder.csv,4.8,False
llama2-uncensored:7b-chat-q5_K_M,4.8GB,2K,Text,db0d5a17b770,2 years ago,llama\llama2-uncensored.csv,4.8,False
llama2:7b-chat-q5_K_M,4.8GB,4K,Text,5918a2e3bb37,2 years ago,llama\llama2.csv,4.8,False
llama-guard3:8b,4.9GB,128K,Text,46f211c3d866,1 year ago,llama\llama-guard3.csv,4.9,False
llama-guard3:8b-q4_K_M,4.9GB,128K,Text,46f211c3d866,1 year ago,llama\llama-guard3.csv,4.9,False
granite3.3:latest,4.9GB,128K,Text,fd429f23b909,1 year ago,granite\granite3.3.csv,4.9,False
granite3.3:8b,4.9GB,128K,Text,fd429f23b909,1 year ago,granite\granite3.3.csv,4.9,False
granite3.2:latest,4.9GB,128K,Text,9bcb3335083f,1 year ago,granite\granite3.2.csv,4.9,False
granite4:tiny-h-base-q5_K_M,4.9GB,1M,Text,4b1099cd8e60,11 months ago,ibm\granite4.csv,4.9,False
llama3:8b-text-q4_K_M,4.9GB,8K,Text,92666a9c24c8,2 years ago,llama\llama3.csv,4.9,False
granite4:tiny-h-q5_K_M,4.9GB,1M,Text,6e95eab3f770,11 months ago,ibm\granite4.csv,4.9,False
granite3-dense:8b-instruct-q4_K_M,4.9GB,4K,Text,721bb52663a1,1 year ago,ibm\granite3-dense.csv,4.9,False
qwen2.5-coder:7b-base-q4_1,4.9GB,32K,Text,bcfe87323815,1 year ago,qwen\qwen2.5-coder.csv,4.9,False
llama-guard3:latest,4.9GB,128K,Text,46f211c3d866,1 year ago,llama\llama-guard3.csv,4.9,False
granite3-dense:8b,4.9GB,4K,Text,721bb52663a1,1 year ago,ibm\granite3-dense.csv,4.9,False
granite3.3:8b-base-q4_K_M,4.9GB,128K,Text,da87502f532b,1 year ago,ibm\granite3.3.csv,4.9,False
granite4.1-guardian:8b-q4_K_S,4.9GB,128K,Text,a8736da3fe78,2 months ago,ibm\granite4.1-guardian.csv,4.9,False
granite3.3:8b-instruct-q4_K_M,4.9GB,128K,Text,840c9066413c,1 year ago,ibm\granite3.3.csv,4.9,False
granite3.3-guardian:8b-q4_K_M,4.9GB,128K,Text,204e1025a57a,1 year ago,ibm\granite3.3-guardian.csv,4.9,False
granite3.3:8b,4.9GB,128K,Text,840c9066413c,1 year ago,ibm\granite3.3.csv,4.9,False
granite3.3:8b-base,4.9GB,128K,Text,7686cd1189f9,1 year ago,ibm\granite3.3.csv,4.9,False
